num.roi,param,v,p,m,p.fdr,roi,hemi,community,community.short
115,congruency,2222,0.765126175635626,-0.00544300064868423,0.999998713932226,FOP2_L,L,insular and frontal opercular cortex,insular and FO
115,distractor,2195,0.7934830450726,-0.00334271337809287,0.999918495817204,FOP2_L,L,insular and frontal opercular cortex,insular and FO
115,incongruency,2787,0.100407809717028,0.0231529463137324,0.233205235471807,FOP2_L,L,insular and frontal opercular cortex,insular and FO
115,target,3314,0.000825631705625406,0.0228258909203204,0.00179052659051293,FOP2_L,L,insular and frontal opercular cortex,insular and FO
116,congruency,2610,0.257194726858629,0.0112071568281079,0.999998713932226,PFt_L,L,inferior parietal cortex,iP
116,distractor,2796,0.0949080237078471,0.00721871519248041,0.624153246045029,PFt_L,L,inferior parietal cortex,iP
116,incongruency,2737,0.13521943643035,0.0299972157276,0.278165697799578,PFt_L,L,inferior parietal cortex,iP
116,target,3339,0.00060760515362947,0.0311906430337147,0.00138441680573803,PFt_L,L,inferior parietal cortex,iP
117,congruency,2072,0.895156442473336,-0.00373840091766031,0.999998713932226,AIP_L,L,superior parietal cortex,sP
117,distractor,2258,0.724185517297207,-0.00668761384278374,0.999918495817204,AIP_L,L,superior parietal cortex,sP
117,incongruency,3451,0.00014052588704058,0.10204755132518,0.0028105177408116,AIP_L,L,superior parietal cortex,sP
117,target,3448,0.000146429701576934,0.0332106266795492,0.000428574736322734,AIP_L,L,superior parietal cortex,sP
118,congruency,2018,0.925880458624615,-0.0118390813530931,0.999998713932226,EC_L,L,medial temporal cortex,mT
118,distractor,2481,0.422736895410088,0.0055510270259489,0.988216119140464,EC_L,L,medial temporal cortex,mT
118,incongruency,2349,0.607517824952856,0.00207026563685759,0.743899377493293,EC_L,L,medial temporal cortex,mT
118,target,2935,0.0356406894738605,0.0147533932276011,0.0442436145192752,EC_L,L,medial temporal cortex,mT
119,congruency,2093,0.881002107225211,-0.0103331574258972,0.999998713932226,PreS_L,L,medial temporal cortex,mT
119,distractor,2650,0.213667219061587,0.0038608030040608,0.712224063538622,PreS_L,L,medial temporal cortex,mT
119,incongruency,2955,0.0304271753830205,0.0441173931640703,0.114101907686327,PreS_L,L,medial temporal cortex,mT
119,target,2680,0.184041884493276,0.0110468602717036,0.196020942063844,PreS_L,L,medial temporal cortex,mT
120,congruency,1350,0.999931324050718,-0.030453619501483,0.999998713932226,H_L,L,medial temporal cortex,mT
120,distractor,2455,0.459075244996792,0.00257175124128935,0.999496041303893,H_L,L,medial temporal cortex,mT
120,incongruency,3325,0.00072208188085346,0.0633150341497511,0.0095533578956247,H_L,L,medial temporal cortex,mT
120,target,3073,0.0109328051574509,0.0201656018906943,0.0158064652878808,H_L,L,medial temporal cortex,mT
121,congruency,1978,0.943802821313108,-0.011690749678324,0.999998713932226,ProS_L,L,posterior cingulate cortex,pCC
121,distractor,2315,0.652964719873665,0.00206834063942602,0.999918495817204,ProS_L,L,posterior cingulate cortex,pCC
121,incongruency,2541,0.341816228552891,0.0179171099077713,0.520974531851278,ProS_L,L,posterior cingulate cortex,pCC
121,target,2745,0.129153634058464,0.00962177843874975,0.142623644972537,ProS_L,L,posterior cingulate cortex,pCC
122,congruency,2541,0.341816228552891,0.00196134114048358,0.999998713932226,PeEc_L,L,medial temporal cortex,mT
122,distractor,2036,0.916513385673151,-0.00591233474602493,0.999918495817204,PeEc_L,L,medial temporal cortex,mT
122,incongruency,2410,0.522606810411907,0.00579179736269152,0.679200186816918,PeEc_L,L,medial temporal cortex,mT
122,target,3488,8.38500448137129e-05,0.036148028874016,0.000279500149379043,PeEc_L,L,medial temporal cortex,mT
123,congruency,1751,0.991619626057808,-0.0161980129346984,0.999998713932226,STGa_L,L,auditory association cortex,aud. assoc.
123,distractor,2443,0.475981922002236,0.00604331884678583,0.999496041303893,STGa_L,L,auditory association cortex,aud. assoc.
123,incongruency,2360,0.592459408619771,0.00687232063965664,0.730429407887388,STGa_L,L,auditory association cortex,aud. assoc.
123,target,3813,4.4404536567809e-07,0.0396469417755115,6.95027528887446e-06,STGa_L,L,auditory association cortex,aud. assoc.
124,congruency,1924,0.962369924291129,-0.0153734498230575,0.999998713932226,PBelt_L,L,early auditory cortex,early aud.
124,distractor,2572,0.302451656757,0.00669792558639592,0.831164858263513,PBelt_L,L,early auditory cortex,early aud.
124,incongruency,2405,0.529659959630515,0.0145744092889258,0.683432205974858,PBelt_L,L,early auditory cortex,early aud.
124,target,3606,1.44846551444167e-05,0.0331486516854947,7.34433218590143e-05,PBelt_L,L,early auditory cortex,early aud.
125,congruency,2032,0.918668245389558,-0.0128783015631301,0.999998713932226,A5_L,L,auditory association cortex,aud. assoc.
125,distractor,2400,0.536703815794497,0.00253912634521817,0.999918495817204,A5_L,L,auditory association cortex,aud. assoc.
125,incongruency,2493,0.406165620326875,0.0168224935945211,0.582200844828899,A5_L,L,auditory association cortex,aud. assoc.
125,target,3427,0.000194733158000469,0.0245678906501215,0.000535144556337166,A5_L,L,auditory association cortex,aud. assoc.
126,congruency,1752,0.991538373291588,-0.0208028443166379,0.999998713932226,PHA1_L,L,medial temporal cortex,mT
126,distractor,2650,0.213667219061587,0.00619621856384046,0.712224063538622,PHA1_L,L,medial temporal cortex,mT
126,incongruency,2941,0.0340048799465092,0.0371870557206087,0.1231240964607,PHA1_L,L,medial temporal cortex,mT
126,target,2983,0.0242038152756873,0.0178134975261676,0.0313430701411778,PHA1_L,L,medial temporal cortex,mT
127,congruency,1709,0.994469167091949,-0.0193131313048764,0.999998713932226,PHA3_L,L,medial temporal cortex,mT
127,distractor,2959,0.0294642406247651,0.0117858593219542,0.365762987066049,PHA3_L,L,medial temporal cortex,mT
127,incongruency,3131,0.00624090393787901,0.049507952686251,0.0368315642235483,PHA3_L,L,medial temporal cortex,mT
127,target,3235,0.00207352756038447,0.0333522005096346,0.00388786417572088,PHA3_L,L,medial temporal cortex,mT
128,congruency,2265,0.715836077749177,-0.00467092902280999,0.999998713932226,STSda_L,L,auditory association cortex,aud. assoc.
128,distractor,1996,0.936212926632732,-0.00621682828893332,0.999918495817204,STSda_L,L,auditory association cortex,aud. assoc.
128,incongruency,2469,0.439446056045246,0.00292796691322829,0.610813050873701,STSda_L,L,auditory association cortex,aud. assoc.
128,target,3700,3.17306036205694e-06,0.0452055308631738,2.23980731439314e-05,STSda_L,L,auditory association cortex,aud. assoc.
129,congruency,1553,0.99901108958789,-0.0251243622270727,0.999998713932226,STSdp_L,L,auditory association cortex,aud. assoc.
129,distractor,1560,0.998925173692809,-0.016686430447982,0.999918495817204,STSdp_L,L,auditory association cortex,aud. assoc.
129,incongruency,2715,0.15289549824796,0.0282211021317214,0.305790996495919,STSdp_L,L,auditory association cortex,aud. assoc.
129,target,3221,0.0024226420467412,0.0191497912643436,0.00440480372134763,STSdp_L,L,auditory association cortex,aud. assoc.
130,congruency,1777,0.989269697966844,-0.0152027491806536,0.999998713932226,STSvp_L,L,auditory association cortex,aud. assoc.
130,distractor,1675,0.996107169693573,-0.0171449487567986,0.999918495817204,STSvp_L,L,auditory association cortex,aud. assoc.
130,incongruency,2653,0.210585316861239,0.0251042476670989,0.359292483744295,STSvp_L,L,auditory association cortex,aud. assoc.
130,target,2750,0.125459732376681,0.0095750278275212,0.139831280667508,STSvp_L,L,auditory association cortex,aud. assoc.
131,congruency,2450,0.466112470762062,0.00401504071516934,0.999998713932226,TGd_L,L,lateral temporal cortex,lT
131,distractor,2404,0.53106954470793,-0.000670885929653871,0.999918495817204,TGd_L,L,lateral temporal cortex,lT
131,incongruency,2386,0.556358527031577,0.00029501252790347,0.697871323105811,TGd_L,L,lateral temporal cortex,lT
131,target,3610,1.36077999111534e-05,0.0377105830229338,6.99829709716462e-05,TGd_L,L,lateral temporal cortex,lT
132,congruency,2464,0.446441961027047,-0.000146173668079344,0.999998713932226,TE1a_L,L,lateral temporal cortex,lT
132,distractor,1754,0.991373791156602,-0.0121017380909757,0.999918495817204,TE1a_L,L,lateral temporal cortex,lT
132,incongruency,2202,0.786332780938413,-0.0115562191937794,0.868342948275549,TE1a_L,L,lateral temporal cortex,lT
132,target,3365,0.000438272666843355,0.031173330708671,0.00105891382593025,TE1a_L,L,lateral temporal cortex,lT
133,congruency,2364,0.586948288208911,0.00257404656122787,0.999998713932226,TE1p_L,L,lateral temporal cortex,lT
133,distractor,1936,0.958749256973385,-0.00842328379534918,0.999918495817204,TE1p_L,L,lateral temporal cortex,lT
133,incongruency,2115,0.86478056356965,-0.013321018418724,0.929316426522608,TE1p_L,L,lateral temporal cortex,lT
133,target,3113,0.00745747995435975,0.0185236864494884,0.0112802217797038,TE1p_L,L,lateral temporal cortex,lT
134,congruency,2271,0.708584573195541,-0.00024923335927033,0.999998713932226,TE2a_L,L,lateral temporal cortex,lT
134,distractor,2113,0.866315017386821,-0.00627330442178428,0.999918495817204,TE2a_L,L,lateral temporal cortex,lT
134,incongruency,2173,0.815013776923992,-0.0131188225713922,0.889105938462537,TE2a_L,L,lateral temporal cortex,lT
134,target,3390,0.000317731648679808,0.0318895446369061,0.000811229741310148,TE2a_L,L,lateral temporal cortex,lT
135,congruency,2253,0.730074663780384,-0.00335407729912093,0.999998713932226,TF_L,L,lateral temporal cortex,lT
135,distractor,1680,0.995897413910897,-0.0186566505189859,0.999918495817204,TF_L,L,lateral temporal cortex,lT
135,incongruency,1995,0.936654508701353,-0.0154116192330162,0.968952940035882,TF_L,L,lateral temporal cortex,lT
135,target,2680,0.184041884493276,0.0069752614479905,0.196020942063844,TF_L,L,lateral temporal cortex,lT
136,congruency,1979,0.943400741117842,-0.0114234587767981,0.999998713932226,TE2p_L,L,lateral temporal cortex,lT
136,distractor,1891,0.97100765739654,-0.0114545591517891,0.999918495817204,TE2p_L,L,lateral temporal cortex,lT
136,incongruency,2462,0.449245122932285,0.0081436169347843,0.614936289945333,TE2p_L,L,lateral temporal cortex,lT
136,target,3434,0.000177183044261389,0.0299034409721026,0.000498327311985156,TE2p_L,L,lateral temporal cortex,lT
137,congruency,2389,0.552156783611939,-0.000705897774051302,0.999998713932226,PHT_L,L,lateral temporal cortex,lT
137,distractor,2222,0.765126175635626,-0.00428310630005049,0.999918495817204,PHT_L,L,lateral temporal cortex,lT
137,incongruency,3149,0.00520347360458753,0.0523045717177047,0.0317500084347714,PHT_L,L,lateral temporal cortex,lT
137,target,3374,0.000390685415966302,0.0239113639841012,0.000963333902382663,PHT_L,L,lateral temporal cortex,lT
138,congruency,2950,0.0316673631318461,0.0186325224536413,0.600013196182347,PH_L,L,MT+ complex and neighbors,MT+
138,distractor,3022,0.0173444304467543,0.0153668738943147,0.28381795276507,PH_L,L,MT+ complex and neighbors,MT+
138,incongruency,2828,0.0771482965237285,0.0313466139059322,0.205432573776439,PH_L,L,MT+ complex and neighbors,MT+
138,target,3257,0.00161627453277383,0.0236444882257232,0.00311154455507262,PH_L,L,MT+ complex and neighbors,MT+
139,congruency,2193,0.795499643857755,-0.00482815638382895,0.999998713932226,TPOJ1_L,L,tempo-parieto-occipital junction,TPOJ
139,distractor,2481,0.422736895410088,0.00496831978375076,0.988216119140464,TPOJ1_L,L,tempo-parieto-occipital junction,TPOJ
139,incongruency,2755,0.121840211876396,0.0348973339871263,0.259541279736701,TPOJ1_L,L,tempo-parieto-occipital junction,TPOJ
139,target,3519,5.37233163898098e-05,0.0328601353922164,0.000195357514144763,TPOJ1_L,L,tempo-parieto-occipital junction,TPOJ
140,congruency,2103,0.873807449404367,-0.012638138873442,0.999998713932226,TPOJ2_L,L,tempo-parieto-occipital junction,TPOJ
140,distractor,2079,0.890580509009802,-0.00448753606294343,0.999918495817204,TPOJ2_L,L,tempo-parieto-occipital junction,TPOJ
140,incongruency,2543,0.339217920470724,0.0155580131004388,0.519652984550897,TPOJ2_L,L,tempo-parieto-occipital junction,TPOJ
140,target,2664,0.199510402513097,0.0086977681580987,0.208789956118358,TPOJ2_L,L,tempo-parieto-occipital junction,TPOJ
141,congruency,2232,0.754101640304785,0.00161480226442927,0.999998713932226,TPOJ3_L,L,tempo-parieto-occipital junction,TPOJ
141,distractor,2448,0.46893045529207,-0.000815405297826575,0.999496041303893,TPOJ3_L,L,tempo-parieto-occipital junction,TPOJ
141,incongruency,2821,0.0807996531316115,0.033697542264891,0.207770536624144,TPOJ3_L,L,tempo-parieto-occipital junction,TPOJ
141,target,2872,0.0570036022772535,0.0112163920427121,0.0670630615026512,TPOJ3_L,L,tempo-parieto-occipital junction,TPOJ
142,congruency,1919,0.963799914054109,-0.0153091483225632,0.999998713932226,DVT_L,L,posterior cingulate cortex,pCC
142,distractor,2399,0.538111278464923,0.00204939466946227,0.999918495817204,DVT_L,L,posterior cingulate cortex,pCC
142,incongruency,3035,0.0154624237578144,0.0444636779678066,0.0708301107143726,DVT_L,L,posterior cingulate cortex,pCC
142,target,3349,0.000536367372927027,0.0263639197365876,0.00127875665068695,DVT_L,L,posterior cingulate cortex,pCC
143,congruency,2341,0.6183705468336,-0.000615999359206083,0.999998713932226,PGp_L,L,inferior parietal cortex,iP
143,distractor,1717,0.994004279222756,-0.0122945465592645,0.999918495817204,PGp_L,L,inferior parietal cortex,iP
143,incongruency,3157,0.00479385324560375,0.0519191168358909,0.030276967866971,PGp_L,L,inferior parietal cortex,iP
143,target,3141,0.00564394928825942,0.0179629970716992,0.00911130826804211,PGp_L,L,inferior parietal cortex,iP
144,congruency,2409,0.524018077997764,0.000687430437259618,0.999998713932226,IP2_L,L,inferior parietal cortex,iP
144,distractor,2265,0.715836077749177,-0.00325821977536881,0.999918495817204,IP2_L,L,inferior parietal cortex,iP
144,incongruency,3491,8.03545427302263e-05,0.0866254742647349,0.00180797721143009,IP2_L,L,inferior parietal cortex,iP
144,target,2485,0.417196390043528,0.00931428665971587,0.425469406276686,IP2_L,L,inferior parietal cortex,iP
145,congruency,1691,0.995399969408008,-0.0246979661143951,0.999998713932226,IP1_L,L,inferior parietal cortex,iP
145,distractor,2179,0.809284729691891,-0.00268522360191783,0.999918495817204,IP1_L,L,inferior parietal cortex,iP
145,incongruency,3792,6.47479021699008e-07,0.148425333714027,5.82731119529108e-05,IP1_L,L,inferior parietal cortex,iP
145,target,2781,0.104201333654642,0.0103165923852994,0.116498385452394,IP1_L,L,inferior parietal cortex,iP
146,congruency,2501,0.395208839186757,0.00656565359081494,0.999998713932226,IP0_L,L,inferior parietal cortex,iP
146,distractor,1997,0.935768953802987,-0.00756100899298378,0.999918495817204,IP0_L,L,inferior parietal cortex,iP
146,incongruency,3023,0.0171930192840543,0.0532579711229534,0.0745721318344523,IP0_L,L,inferior parietal cortex,iP
146,target,3050,0.0135112706838985,0.0194688647001913,0.018926293564994,IP0_L,L,inferior parietal cortex,iP
147,congruency,2540,0.343118207530965,0.00672116950802568,0.999998713932226,PFop_L,L,inferior parietal cortex,iP
147,distractor,1948,0.954851185170228,-0.0115786900054354,0.999918495817204,PFop_L,L,inferior parietal cortex,iP
147,incongruency,2393,0.546545423544799,0.00200499920288996,0.692804058014534,PFop_L,L,inferior parietal cortex,iP
147,target,3953,3.13295258480528e-08,0.0469811584518223,1.22462822194606e-06,PFop_L,L,inferior parietal cortex,iP
148,congruency,2459,0.453454576455201,-0.000413335300804226,0.999998713932226,PF_L,L,inferior parietal cortex,iP
148,distractor,2373,0.574487037303028,0.00434201074333108,0.999918495817204,PF_L,L,inferior parietal cortex,iP
148,incongruency,2899,0.0468581366658941,0.0367097526769137,0.149596862755246,PF_L,L,inferior parietal cortex,iP
148,target,3083,0.00995259873195664,0.0208138588844218,0.0146841620635426,PF_L,L,inferior parietal cortex,iP
149,congruency,2749,0.126192550595633,0.0141656045772394,0.811051091635396,PFm_L,L,inferior parietal cortex,iP
149,distractor,2447,0.470340040369485,0.010084549160462,0.999496041303893,PFm_L,L,inferior parietal cortex,iP
149,incongruency,2865,0.0598980149658251,0.0337751371060897,0.173897462804008,PFm_L,L,inferior parietal cortex,iP
149,target,2911,0.0428404419084284,0.0179144547514123,0.0521032401588994,PFm_L,L,inferior parietal cortex,iP
150,congruency,2822,0.0802701843338494,0.0147951863709721,0.768884780991769,PGi_L,L,inferior parietal cortex,iP
150,distractor,2315,0.652964719873665,-0.00238398425198809,0.999918495817204,PGi_L,L,inferior parietal cortex,iP
150,incongruency,2566,0.309911655094492,0.0304626358313716,0.49366458333636,PGi_L,L,inferior parietal cortex,iP
150,target,3710,2.68289685876235e-06,0.0341488300324928,2.05498482798818e-05,PGi_L,L,inferior parietal cortex,iP
151,congruency,2285,0.691337239945426,-0.00513936083144881,0.999998713932226,PGs_L,L,inferior parietal cortex,iP
151,distractor,2340,0.619720811307002,0.0045535067766444,0.999918495817204,PGs_L,L,inferior parietal cortex,iP
151,incongruency,2771,0.110752865799908,0.023590575773278,0.246117479555351,PGs_L,L,inferior parietal cortex,iP
151,target,2204,0.784263662699018,-0.00195094958123841,0.786448241146648,PGs_L,L,inferior parietal cortex,iP
152,congruency,2198,0.790436158424928,-0.00409559850230727,0.999998713932226,V6A_L,L,dorsal stream visual cortex,d vis.
152,distractor,2472,0.435257429482031,0.00347057379250068,0.998255316582217,V6A_L,L,dorsal stream visual cortex,d vis.
152,incongruency,2222,0.765126175635626,-0.00754605515462597,0.857848511442452,V6A_L,L,dorsal stream visual cortex,d vis.
152,target,3221,0.0024226420467412,0.0211679759496248,0.00440480372134763,V6A_L,L,dorsal stream visual cortex,d vis.
153,congruency,2689,0.175678405663261,0.0109344402404868,0.928397170351329,VMV1_L,L,ventral stream visual cortex,v vis.
153,distractor,2239,0.746222276858769,0.000697663782775493,0.999918495817204,VMV1_L,L,ventral stream visual cortex,v vis.
153,incongruency,2587,0.284163922250823,0.0210569194804169,0.458624723390981,VMV1_L,L,ventral stream visual cortex,v vis.
153,target,2884,0.0522991639382742,0.0150029487078568,0.0623433742310553,VMV1_L,L,ventral stream visual cortex,v vis.
154,congruency,2245,0.73936450265305,-0.00533776148181855,0.999998713932226,VMV3_L,L,ventral stream visual cortex,v vis.
154,distractor,2364,0.586948288208911,0.00201533571987463,0.999918495817204,VMV3_L,L,ventral stream visual cortex,v vis.
154,incongruency,2669,0.19459445629334,0.0245517041442126,0.350270021328013,VMV3_L,L,ventral stream visual cortex,v vis.
154,target,3258,0.00159786124310607,0.0217409126131514,0.0031093516082064,VMV3_L,L,ventral stream visual cortex,v vis.
155,congruency,1405,0.999851551274023,-0.0312361639253096,0.999998713932226,PHA2_L,L,medial temporal cortex,mT
155,distractor,2155,0.831550230563638,-0.00634545767685197,0.999918495817204,PHA2_L,L,medial temporal cortex,mT
155,incongruency,2879,0.0542204575938903,0.0460998396734626,0.159994792900004,PHA2_L,L,medial temporal cortex,mT
155,target,3063,0.0119959621712522,0.0169064351323472,0.0171370888160745,PHA2_L,L,medial temporal cortex,mT
156,congruency,1975,0.944995559237834,-0.0146849991339156,0.999998713932226,V4t_L,L,MT+ complex and neighbors,MT+
156,distractor,2031,0.919200346868388,-0.00653108474460468,0.999918495817204,V4t_L,L,MT+ complex and neighbors,MT+
156,incongruency,2771,0.110752865799908,0.0249395759009275,0.246117479555351,V4t_L,L,MT+ complex and neighbors,MT+
156,target,3519,5.37233163898098e-05,0.0304660112128629,0.000195357514144763,V4t_L,L,MT+ complex and neighbors,MT+
157,congruency,1601,0.998269126551406,-0.0271410679212784,0.999998713932226,FST_L,L,MT+ complex and neighbors,MT+
157,distractor,3031,0.016021889631323,0.0197142764083842,0.274660965108394,FST_L,L,MT+ complex and neighbors,MT+
157,incongruency,3326,0.000713288076518572,0.0572392881200906,0.0095533578956247,FST_L,L,MT+ complex and neighbors,MT+
157,target,3512,5.94641994129591e-05,0.0310826433145171,0.000211951601867973,FST_L,L,MT+ complex and neighbors,MT+
158,congruency,2141,0.843733056289957,-0.00635447630309901,0.999998713932226,V3CD_L,L,MT+ complex and neighbors,MT+
158,distractor,2173,0.815013776923992,-0.00472686247907861,0.999918495817204,V3CD_L,L,MT+ complex and neighbors,MT+
158,incongruency,2563,0.313671477356499,0.0158274770128739,0.497256458951727,V3CD_L,L,MT+ complex and neighbors,MT+
158,target,2993,0.0222575317846293,0.013409154089108,0.0291371325180602,V3CD_L,L,MT+ complex and neighbors,MT+
159,congruency,1658,0.996750357550096,-0.0213231892911739,0.999998713932226,LO3_L,L,MT+ complex and neighbors,MT+
159,distractor,1362,0.999918495817204,-0.0223985219942566,0.999918495817204,LO3_L,L,MT+ complex and neighbors,MT+
159,incongruency,2665,0.198521278395104,0.0204551979923785,0.35205743951841,LO3_L,L,MT+ complex and neighbors,MT+
159,target,2516,0.374892857560915,0.00640274363480575,0.383413149778208,LO3_L,L,MT+ complex and neighbors,MT+
160,congruency,2337,0.623762799253621,-0.00399474886914913,0.999998713932226,VMV2_L,L,ventral stream visual cortex,v vis.
160,distractor,2342,0.61701884040141,-0.00195025194102295,0.999918495817204,VMV2_L,L,ventral stream visual cortex,v vis.
160,incongruency,2679,0.184986223076008,0.0436408386631263,0.345016453650578,VMV2_L,L,ventral stream visual cortex,v vis.
160,target,2906,0.0444792912810489,0.0129975046827394,0.0537333720173746,VMV2_L,L,ventral stream visual cortex,v vis.
161,congruency,1941,0.957159558091572,-0.0149072916448391,0.999998713932226,31pd_L,L,posterior cingulate cortex,pCC
161,distractor,1766,0.990326092035067,-0.0146687879137642,0.999918495817204,31pd_L,L,posterior cingulate cortex,pCC
161,incongruency,3143,0.00553083290805092,0.0471559848620737,0.0331849974483055,31pd_L,L,posterior cingulate cortex,pCC
161,target,2525,0.36286390105147,0.00321346819855765,0.372168103642533,31pd_L,L,posterior cingulate cortex,pCC
162,congruency,2284,0.692583925740063,-0.00767221703284369,0.999998713932226,31a_L,L,posterior cingulate cortex,pCC
162,distractor,2836,0.0731304029039017,0.0123265417587149,0.572324892291404,31a_L,L,posterior cingulate cortex,pCC
162,incongruency,2635,0.229465702208617,0.0287504185671489,0.382442837014362,31a_L,L,posterior cingulate cortex,pCC
162,target,3072,0.0110352979656594,0.0205733257354062,0.0158908290705496,31a_L,L,posterior cingulate cortex,pCC
163,congruency,1925,0.962078463503576,-0.0135301887792134,0.999998713932226,VVC_L,L,ventral stream visual cortex,v vis.
163,distractor,2086,0.885862862983806,-0.00618444750458944,0.999918495817204,VVC_L,L,ventral stream visual cortex,v vis.
163,incongruency,2824,0.0792191191068725,0.0329232818689279,0.206658571583146,VVC_L,L,ventral stream visual cortex,v vis.
163,target,3641,8.33248050970973e-06,0.0369434272621633,4.99948830582584e-05,VVC_L,L,ventral stream visual cortex,v vis.
164,congruency,2589,0.281766074005073,0.0105019976084497,0.999998713932226,25_L,L,anterior cingulate and medial prefrontal cortex,aCC and mPFC
164,distractor,2359,0.593834379673125,0.00478307588117114,0.999918495817204,25_L,L,anterior cingulate and medial prefrontal cortex,aCC and mPFC
164,incongruency,2463,0.447843216388061,0.00752538008900588,0.614936289945333,25_L,L,anterior cingulate and medial prefrontal cortex,aCC and mPFC
164,target,2955,0.0304271753830205,0.0153142652908992,0.0384343267996049,25_L,L,anterior cingulate and medial prefrontal cortex,aCC and mPFC
165,congruency,2628,0.237056638378638,0.0126679058066739,0.985457428191566,s32_L,L,anterior cingulate and medial prefrontal cortex,aCC and mPFC
165,distractor,2464,0.446441961027047,0.00544282352451217,0.998255316582217,s32_L,L,anterior cingulate and medial prefrontal cortex,aCC and mPFC
165,incongruency,2546,0.335334785879011,0.0157946221958405,0.518113832259417,s32_L,L,anterior cingulate and medial prefrontal cortex,aCC and mPFC
165,target,3024,0.0170427389288861,0.015197507165901,0.0231524000543358,s32_L,L,anterior cingulate and medial prefrontal cortex,aCC and mPFC
166,congruency,2525,0.36286390105147,0.00405609605444353,0.999998713932226,pOFC_L,L,orbital and polar frontal cortex,oFC and pFC
166,distractor,2758,0.119704044154504,0.0131308893299456,0.62660680393575,pOFC_L,L,orbital and polar frontal cortex,oFC and pFC
166,incongruency,2216,0.771607486508558,-0.00544242823038906,0.859995960195297,pOFC_L,L,orbital and polar frontal cortex,oFC and pFC
166,target,2919,0.0403201040627367,0.0151426427048427,0.0495400595992669,pOFC_L,L,orbital and polar frontal cortex,oFC and pFC
167,congruency,2025,0.92233789497596,-0.0126532652732173,0.999998713932226,PoI1_L,L,insular and frontal opercular cortex,insular and FO
167,distractor,2345,0.612955224126492,-0.000267150324797356,0.999918495817204,PoI1_L,L,insular and frontal opercular cortex,insular and FO
167,incongruency,2747,0.127667124650707,0.0210267203631246,0.268772894001489,PoI1_L,L,insular and frontal opercular cortex,insular and FO
167,target,2976,0.025649662402677,0.0205688136825425,0.0329781373748705,PoI1_L,L,insular and frontal opercular cortex,insular and FO
168,congruency,1663,0.996571899616355,-0.0256704889008298,0.999998713932226,Ig_L,L,insular and frontal opercular cortex,insular and FO
168,distractor,2072,0.895156442473336,-0.00672387169131735,0.999918495817204,Ig_L,L,insular and frontal opercular cortex,insular and FO
168,incongruency,3251,0.00173087344859432,0.0643956952559976,0.0155778610373489,Ig_L,L,insular and frontal opercular cortex,insular and FO
168,target,3388,0.000326101745181948,0.0334097415973203,0.000826736818771135,Ig_L,L,insular and frontal opercular cortex,insular and FO
169,congruency,2769,0.112097843496036,0.0158123014260964,0.792819493217671,FOP5_L,L,insular and frontal opercular cortex,insular and FO
169,distractor,2790,0.0985492842313786,0.0107778805898361,0.624153246045029,FOP5_L,L,insular and frontal opercular cortex,insular and FO
169,incongruency,3170,0.00418928192599921,0.0512428239608567,0.0277084889875065,FOP5_L,L,insular and frontal opercular cortex,insular and FO
169,target,3727,2.01147019521515e-06,0.0451156306975968,1.85674171866014e-05,FOP5_L,L,insular and frontal opercular cortex,insular and FO
170,congruency,2371,0.577263104589913,-0.000504566627711646,0.999998713932226,p10p_L,L,orbital and polar frontal cortex,oFC and pFC
170,distractor,2325,0.639791402004055,-0.000646217389061561,0.999918495817204,p10p_L,L,orbital and polar frontal cortex,oFC and pFC
170,incongruency,3098,0.00862620884339763,0.0375460978770464,0.0435477394964089,p10p_L,L,orbital and polar frontal cortex,oFC and pFC
170,target,3835,2.97396828419974e-07,0.0442468764181661,5.35314291155953e-06,p10p_L,L,orbital and polar frontal cortex,oFC and pFC
171,congruency,2790,0.0985492842313786,0.00875067965680707,0.771255267897745,p47r_L,L,inferior frontal cortex,iFC
171,distractor,2423,0.504240968171799,0.00134399111125584,0.999918495817204,p47r_L,L,inferior frontal cortex,iFC
171,incongruency,2901,0.0461682805022653,0.0399499677479181,0.149596862755246,p47r_L,L,inferior frontal cortex,iFC
171,target,3506,6.48406277916817e-05,0.0333528527128016,0.000228849274558877,p47r_L,L,inferior frontal cortex,iFC
172,congruency,2211,0.776930918829735,-0.00460183714967368,0.999998713932226,TGv_L,L,lateral temporal cortex,lT
172,distractor,2354,0.600691565877615,0.000794407703419231,0.999918495817204,TGv_L,L,lateral temporal cortex,lT
172,incongruency,2202,0.786332780938413,-0.0105613231919958,0.868342948275549,TGv_L,L,lateral temporal cortex,lT
172,target,3363,0.00044955286035336,0.0318788831269934,0.00107892686484806,TGv_L,L,lateral temporal cortex,lT
173,congruency,2403,0.532478740437945,0.000596358883884467,0.999998713932226,MBelt_L,L,early auditory cortex,early aud.
173,distractor,2577,0.296297226312195,0.00929897513971048,0.823911260713359,MBelt_L,L,early auditory cortex,early aud.
173,incongruency,2487,0.414432218890073,0.00256702362647931,0.589705924112357,MBelt_L,L,early auditory cortex,early aud.
173,target,3066,0.0116679781945931,0.0196176282883749,0.016734948804994,MBelt_L,L,early auditory cortex,early aud.
174,congruency,2032,0.918668245389558,-0.0128998040754333,0.999998713932226,LBelt_L,L,early auditory cortex,early aud.
174,distractor,2678,0.185933566500347,0.0044551121524474,0.690010690627406,LBelt_L,L,early auditory cortex,early aud.
174,incongruency,2822,0.0802701843338494,0.0439942783493659,0.207770536624144,LBelt_L,L,early auditory cortex,early aud.
